,subj_idx,SESSION,RUN,TRIAL,X73KID,ISOLD,ISCORRECT,rt,CHANGEMIND,MEMORYRECENT,MEMORYFIRST,ISOLDCURRENT,ISCORRECTCURRENT,TOTAL1,TOTAL2,response,MISSINGDATA,trial_full,is_shared1000,is_special100,shared1000_repNum,recall_condition,MTL_ROI_Beta,Beta_ERC,Beta_BA35,Beta_BA36,Beta_SUB,Beta_CA1,Beta_CA2,Beta_CA3,Beta_DG,Beta_PHC,Beta_HT,result
114784,5,22,10,52,61973,1,0,-1.28215717800776,0,3475.0,,0,1,2,0,0,0,16365,1,0,2,hard,0.254928044928045,0.287759450171821,-0.0500976290097629,0.364377056887635,0.36381974248927,-0.157823691460055,0.5116,0.0991203703703703,-0.143333333333333,0.98332,-0.177369614512472,MISS
114790,5,22,10,58,69855,1,1,2.15465562997269,0,1205.0,4753.0,0,0,0,3,1,0,16371,1,0,3,hard,0.0642272142272142,-0.549573883161512,0.535718270571827,1.12491772449459,-0.303412017167382,-0.926349862258953,-0.472533333333333,-0.694953703703704,-1.79890965732087,1.83809333333333,-0.838208616780045,HIT
114805,5,22,11,11,25603,1,0,-0.714229753997643,0,5235.0,,0,1,3,0,0,0,16386,1,0,2,hard,-0.143700713700714,-0.764412371134021,-0.34463040446304,0.163018335684062,-0.186559370529328,-0.0599724517906336,-0.0946666666666666,0.0743055555555555,0.280778816199377,-0.0565333333333333,-0.13172335600907,MISS
114814,5,22,11,22,38642,1,1,1.98775553499581,0,2730.0,12755.0,0,0,0,2,1,0,16397,1,0,3,hard,0.323538083538083,0.147422680412371,0.528214783821478,-0.0999858956276445,0.133891273247496,0.290234159779614,0.403866666666667,0.237777777777778,0.809719626168224,1.56785333333333,0.474943310657596,HIT
114826,5,22,11,34,9028,1,0,-1.80285402698792,0,15482.0,,0,1,2,0,0,0,16409,1,0,2,hard,0.153869193869194,0.0111752577319586,0.268340306834031,0.472087447108604,0.0448140200286123,0.0527272727272727,-0.785066666666667,-0.587361111111111,-0.2751246105919,0.382573333333333,0.174263038548753,MISS
114849,5,22,11,60,51522,1,0,-0.836174586002016,0,13743.0,,0,1,2,0,0,0,16435,1,0,2,hard,0.0859529659529659,-0.540501718213058,0.0980474198047418,0.364193700047015,-0.125321888412017,-0.177534435261708,0.638266666666667,0.460277777777778,-0.0740965732087227,1.11962666666667,0.0924716553287981,MISS
114858,5,22,12,7,11618,1,0,-1.59001525500207,0,8535.0,15019.0,0,1,2,0,0,0,16445,1,0,3,hard,0.155749385749386,-0.234329896907217,0.582817294281729,0.482176774800188,-0.0104005722460658,-0.255192837465565,-0.0753333333333333,-0.183564814814815,0.0705451713395638,0.545266666666667,0.0443083900226757,MISS
114861,5,22,12,12,55409,1,1,1.33787978100008,0,1480.0,8935.0,0,0,0,2,1,0,16450,1,0,3,hard,0.470996840996841,0.350378006872852,0.320543933054393,0.470112834978843,0.576494992846924,-0.182506887052342,0.227866666666667,0.839953703703704,-0.324299065420561,2.13661333333333,0.0449659863945578,HIT
114862,5,22,12,13,33172,1,1,2.12256457499461,0,4584.0,,0,0,0,2,1,0,16451,1,0,2,hard,0.320661050661051,0.470226804123711,0.592398884239888,0.519543958627174,0.163447782546495,-0.0233884297520661,0.0153333333333333,0.0750462962962963,-0.496448598130841,0.891773333333333,-0.11859410430839,HIT
114880,5,22,12,33,63932,1,1,0.883543328993255,0,2580.0,,0,0,0,2,1,0,16471,1,1,2,hard,0.0422276822276822,-0.219890034364261,-0.0174337517433751,0.69857075693465,0.0762017167381974,-0.539380165289256,-0.308666666666667,-0.575509259259259,-1.22269470404984,0.849333333333333,-0.480748299319728,HIT
114926,5,23,1,22,62545,1,0,-0.833567437999591,0,67.0,,0,1,1,0,0,0,16522,1,0,2,hard,0.340941850941851,0.0420068728522336,0.262231520223152,0.514532204983545,0.411251788268956,0.257011019283747,-0.0349333333333333,-0.135462962962963,0.493286604361371,0.454706666666667,0.415238095238095,MISS
114942,5,23,1,38,17935,1,1,1.87583966599959,0,963.0,,0,0,0,2,1,0,16538,1,0,2,hard,0.148398268398268,-0.201024054982818,-0.0739470013947,0.143841090738129,0.17,0.154683195592286,0.0762666666666666,-0.300277777777778,0.316728971962617,0.683133333333333,0.683469387755102,HIT
114967,5,23,2,4,26781,1,0,-1.72472274000029,0,9254.0,,0,1,2,0,0,0,16567,1,0,2,hard,0.249088569088569,-0.389567010309278,0.626513249651325,-0.0410202162670427,0.293390557939914,-0.0042699724517906,-0.0217333333333333,0.223240740740741,0.30082554517134,2.02648,0.379092970521542,MISS
114975,5,23,2,12,28756,1,0,-1.44657469099911,0,300.0,,0,1,2,0,0,0,16575,1,0,2,hard,0.377874107874108,0.581766323024055,0.0953417015341702,0.76885754583921,0.131673819742489,-0.0661157024793388,-0.0008,-0.0142129629629629,0.107071651090343,0.544266666666667,0.157845804988662,MISS
114981,5,23,2,18,41815,1,0,-2.22564862599938,0,568.0,,0,1,2,0,0,0,16581,1,0,2,hard,0.17989586989587,0.635773195876289,0.221032078103208,0.502007522331923,-0.263741058655222,-0.358126721763085,-0.0154666666666666,0.147916666666667,-0.520420560747664,0.543013333333333,-0.20172335600907,MISS
114995,5,23,2,34,36624,1,1,2.00276588800079,0,150.0,,0,0,0,2,1,0,16597,1,0,2,hard,0.307017667017667,-0.32360824742268,0.473333333333333,0.740869769628585,0.297818311874106,-0.0515151515151515,0.0509333333333333,0.0723611111111111,-0.0194548286604361,0.946346666666667,0.190589569160998,HIT
115034,5,23,3,12,38026,1,0,-2.60216892199969,0,8196.0,,0,1,2,0,0,0,16637,1,0,2,hard,0.181137241137241,0.170920962199313,0.636666666666667,0.812134461683122,0.015629470672389,-0.429848484848485,-0.3344,-0.738657407407407,-0.781542056074766,0.402173333333333,-0.474920634920635,MISS
115070,5,23,3,53,46373,1,1,2.44464015700032,0,1299.0,,0,0,0,2,1,0,16678,1,1,2,hard,0.322894582894583,0.0881993127147765,1.04128312412831,0.362425952045134,0.1470886981402,-0.0765426997245179,-0.269066666666667,0.574398148148148,-0.0120093457943925,1.34565333333333,-0.320884353741497,HIT
115079,5,23,3,63,20224,1,1,1.40388266500122,0,1530.0,,0,0,0,2,1,0,16688,1,0,2,hard,0.295063765063765,-0.155443298969072,0.606220362622036,0.430239774330042,0.248969957081545,0.34538567493113,0.622533333333333,0.0882407407407407,0.509236760124611,0.32944,0.362199546485261,HIT
115080,5,23,4,1,23493,1,0,-2.02829270000075,0,3728.0,,0,1,2,0,0,0,16689,1,0,2,hard,0.581804141804142,0.583690721649485,1.22937238493724,0.820808650681711,0.109213161659514,0.0984848484848485,-0.210533333333333,0.496712962962963,0.157928348909657,1.34206666666667,0.164331065759637,MISS
115082,5,23,4,3,5035,1,1,0.916675561000375,0,3333.0,4079.0,0,0,0,2,1,0,16691,1,0,3,hard,-0.0784134784134784,-0.911821305841925,0.318242677824268,0.086210625293841,-0.0606437768240342,-0.599490358126722,0.3312,-0.0086574074074074,-0.333831775700935,1.14249333333333,0.225487528344671,HIT
115092,5,23,4,14,29712,1,0,-2.54121033599949,0,241.0,,0,1,2,0,0,0,16702,1,0,2,hard,0.477681057681058,1.08129896907217,0.404979079497908,-0.0311894687353079,0.700693848354792,0.109476584022038,0.267333333333333,0.171388888888889,0.0991433021806853,1.52356,-0.0839455782312925,MISS
115103,5,23,4,26,36760,1,1,0.741769434000162,0,8898.0,,0,0,0,2,1,0,16714,1,0,2,hard,0.0069626769626769,-0.421161512027491,-0.0467085076708508,-0.021979313587212,0.139327610872675,-0.0471074380165289,-0.0955999999999999,0.38837962962963,-0.0644704049844236,0.862773333333333,-0.205102040816326,HIT
115121,5,23,4,44,43108,1,0,-1.90272345000085,0,2219.0,,0,1,2,0,0,0,16732,1,0,2,hard,0.102827892827893,-0.55727147766323,-0.32979079497908,-0.104950634696756,0.757246065808298,0.0774517906336088,-0.0205333333333333,0.115601851851852,0.395077881619938,0.817266666666667,0.327687074829932,MISS
115139,5,23,5,2,15507,1,1,1.08828793999965,0,10832.0,10970.0,0,0,0,3,1,0,16752,1,0,3,hard,0.0735404235404235,-0.402632302405498,1.01912133891213,0.308866948754114,-0.366845493562232,-0.109159779614325,0.0759999999999999,-0.319722222222222,-0.444080996884735,1.04013333333333,-0.0290929705215419,HIT
115141,5,23,5,4,66217,1,1,2.79791786399983,0,8384.0,11555.0,0,0,0,2,1,0,16754,1,0,3,hard,0.245057915057915,-0.163230240549828,0.317168758716876,0.741104842501175,0.102496423462089,-0.272382920110193,-0.143466666666667,0.0254166666666666,0.0348909657320872,0.5466,0.352947845804989,HIT
115148,5,23,5,11,56043,1,0,-1.15356061500097,0,16131.0,,0,1,2,0,0,0,16761,1,0,2,hard,-0.0438925938925939,-0.634144329896907,-0.497907949790795,-0.511969910672308,0.476037195994278,0.0517630853994489,0.821733333333333,0.243703703703704,0.455934579439252,0.692346666666667,0.82578231292517,MISS
115160,5,23,5,24,59586,1,0,-1.25349475700023,0,13805.0,,0,1,2,0,0,0,16774,1,0,2,hard,0.967134667134667,1.1359175257732,0.959456066945607,0.811081335213916,1.09157367668097,0.610316804407713,0.739733333333333,0.279305555555556,1.25028037383178,1.35368,0.674331065759637,MISS
115199,5,23,6,2,26373,1,0,-0.981401188000746,0,6926.0,,0,1,2,0,0,0,16815,1,0,2,hard,0.644993564993565,0.684027491408935,1.16587168758717,0.0197226140103432,0.88585121602289,0.25301652892562,-0.0287999999999999,0.22375,0.876822429906542,1.94336,0.342176870748299,MISS
115220,5,23,6,25,28190,1,1,0.543266699000014,0,378.0,408.0,0,0,0,3,1,0,16838,1,0,3,hard,-0.181608751608752,-0.654749140893471,-0.0977824267782427,0.285693464974142,-0.864227467811159,-0.269421487603306,-0.283733333333333,-0.248518518518518,-0.758551401869159,1.23225333333333,-0.216689342403628,HIT
115292,5,23,7,48,48375,1,0,-1.41584642799899,0,4413.0,4511.0,0,1,2,0,0,0,16923,1,0,3,hard,0.58995904995905,0.767305841924399,1.18705718270572,0.539055007052186,0.618254649499285,-0.059862258953168,0.147466666666667,1.0687962962963,-0.357056074766355,1.3474,0.190839002267574,MISS
115305,5,23,7,61,36577,1,1,2.08862502000011,0,9473.0,16802.0,0,0,0,2,1,0,16936,1,0,3,hard,0.165235755235755,-0.0828384879725086,0.0405718270571826,0.977804419370005,-0.234177396280401,-0.894476584022038,-0.0913333333333333,-0.581898148148148,-1.25616822429907,1.78493333333333,0.0022448979591836,HIT
115335,5,23,8,31,51989,1,0,-1.18558755100094,0,5283.0,,0,1,2,0,0,0,16969,1,0,2,hard,0.503656253656254,-0.0253745704467353,0.817782426778243,0.787898448519041,0.370579399141631,0.430055096418733,0.485466666666667,0.424814814814815,0.717336448598131,0.49176,0.661337868480726,MISS
115336,5,23,8,33,61678,1,0,-0.80347299099958,0,9979.0,11379.0,0,1,2,0,0,0,16971,1,0,3,hard,0.0515935415935416,-0.921367697594502,-0.15976290097629,0.30301363422661,0.701609442060086,-0.0756473829201102,-0.196933333333333,-0.184351851851852,-0.0546417445482866,0.604053333333333,-0.0854875283446711,MISS
115349,5,23,8,48,45946,1,0,-1.14985648899892,0,6581.0,,0,1,2,0,0,0,16986,1,0,2,hard,0.106809406809407,-0.0335876288659791,0.640906555090655,0.685919134931829,-0.831659513590844,-0.370468319559229,0.359733333333333,0.16587962962963,-0.261542056074766,0.625733333333333,0.251043083900227,MISS
115363,5,23,9,2,69008,1,0,-1.0155326840013,0,13472.0,13821.0,0,1,2,0,0,0,17002,1,0,3,hard,0.523125073125073,1.13329209621993,0.85907949790795,0.746069581570287,-0.0595636623748211,-0.169118457300275,0.217866666666667,0.5475,0.118613707165109,0.795693333333333,0.0405668934240362,MISS
115382,5,23,9,25,5205,1,0,-1.14483426699917,0,5708.0,,0,1,2,0,0,0,17025,1,0,2,hard,0.287173277173277,0.525319587628866,-0.670850767085077,0.217926657263752,0.262675250357654,0.0651515151515151,0.1428,-0.721111111111111,0.276246105919003,1.13606666666667,0.926825396825397,MISS
115428,5,23,10,12,37060,1,0,-1.21259735000058,0,5779.0,6395.0,0,1,2,0,0,0,17075,1,0,3,hard,0.216343746343746,0.880316151202749,0.266192468619247,-0.30755994358251,0.346545064377682,0.058168044077135,0.351866666666667,-0.393055555555556,0.386214953271028,0.425653333333333,-0.0086848072562358,MISS
115450,5,23,10,35,47291,1,0,-1.83704914599912,0,12469.0,13441.0,0,1,2,0,0,0,17098,1,0,3,hard,0.445026325026325,0.198439862542955,0.588061366806137,0.207738598965679,0.41412017167382,0.372699724517906,0.736133333333333,0.624074074074074,0.898894080996885,1.13466666666667,0.416757369614512,MISS
115624,5,24,1,33,45751,1,0,-1.98045188800006,0,4866.0,,0,1,2,0,0,0,17283,1,0,2,hard,0.175561015561015,-0.0196494845360824,0.410223152022315,0.441269393511989,0.340586552217453,-0.286845730027548,0.153066666666667,0.163657407407407,-0.578442367601246,0.50616,-0.0602721088435374,MISS
115708,5,24,3,2,43160,1,1,1.30550787299944,0,4317.0,5442.0,0,0,0,2,1,0,17377,1,0,3,hard,-0.431104481104481,-1.31638487972509,0.944086471408647,0.396821814762576,-1.27927038626609,-0.975137741046832,-0.4984,-0.390277777777778,-1.27323987538941,0.43016,-0.402290249433107,HIT
115712,5,24,3,8,6200,1,1,1.02942166600042,0,2858.0,,0,0,0,2,1,0,17383,1,0,2,hard,0.398329238329238,1.26268728522337,0.350097629009763,0.283996238834039,0.0397138769670957,0.296652892561983,0.4524,-0.123981481481481,0.169314641744548,0.421866666666667,0.0206122448979591,HIT
115747,5,24,3,44,41138,1,0,-0.73734641899955,0,9203.0,,0,1,3,0,0,0,17419,1,0,2,hard,-0.142156312156312,-0.0312783505154638,0.0754114365411436,0.181057827926657,-0.536752503576538,-0.577451790633609,-0.389466666666667,0.16337962962963,-0.960295950155763,0.42748,-0.33843537414966,MISS
115752,5,24,3,49,43951,1,0,-2.21229809099987,0,9293.0,10093.0,0,1,3,0,0,0,17424,1,0,3,hard,0.226233766233766,-0.14106529209622,0.287112970711297,0.668763516690174,-0.172002861230329,0.157548209366391,0.4452,0.0010648148148147,-0.0535981308411215,0.585413333333333,0.449795918367347,MISS
115767,5,24,4,3,36624,1,1,1.22603563999928,0,843.0,994.0,0,0,0,3,1,0,17441,1,0,3,hard,0.44001053001053,0.445079037800687,0.527224546722455,1.49697226140103,0.0817954220314735,-0.431969696969697,0.0906666666666666,-0.0229166666666666,-0.751105919003115,0.669213333333333,-0.614943310657596,HIT
115788,5,24,4,27,64296,1,0,-1.18241038500037,0,5676.0,7777.0,0,1,2,0,0,0,17465,1,0,3,hard,0.14967473967474,0.198707903780069,0.280181311018131,0.11436295251528,-0.0955507868383404,-0.0950826446280991,0.0829333333333333,-0.0874999999999999,0.101728971962617,0.555026666666667,0.634285714285714,MISS
115807,5,24,4,48,36259,1,0,-1.42963501800023,0,523.0,,0,1,2,0,0,0,17486,1,0,2,hard,0.165566865566866,0.161635738831615,0.118479776847978,0.707827926657264,-0.264892703862661,-0.192699724517906,0.319866666666667,-0.110833333333333,-0.559127725856698,0.72356,-0.190748299319728,MISS
115818,5,24,4,60,56868,1,1,2.31834522100053,0,5930.0,14261.0,0,0,0,2,1,0,17498,1,0,3,hard,0.187058617058617,-0.109381443298969,0.800334728033473,1.05859426422191,-0.583505007153076,-0.537768595041322,-0.231466666666667,0.122037037037037,-0.666183800623053,0.878493333333333,-0.230272108843537,HIT
115823,5,24,5,4,40549,1,1,0.94384742999955,0,429.0,,0,0,0,3,1,0,17504,1,1,2,hard,1.07413829413829,1.04448109965636,1.70753138075314,1.57498354489892,0.417868383404864,0.965661157024794,0.2184,1.22930555555556,1.23490654205607,0.819093333333333,0.254784580498866,HIT
115841,5,24,5,23,54390,1,0,-1.15857077200053,0,3127.0,,0,1,2,0,0,0,17523,1,0,2,hard,0.282561132561133,-0.137415807560137,-0.749888423988842,-0.0023037141513869,0.824527896995708,0.529586776859504,1.23666666666667,0.660648148148148,1.21029595015576,0.408706666666667,0.68344671201814,MISS
115864,5,24,5,47,51078,1,1,1.43713216299966,0,16234.0,16454.0,0,0,0,2,1,0,17547,1,1,3,hard,0.158384228384228,0.0834226804123711,0.944128312412831,0.468613070051716,-0.0915736766809728,-0.335247933884298,-0.3388,-0.762361111111111,-0.531931464174455,0.870746666666667,-0.4340589569161,HIT
115896,5,24,6,21,40154,1,0,-1.58659427099974,0,11847.0,,0,1,2,0,0,0,17584,1,0,2,hard,0.0907371007371007,-0.334824742268041,0.0496513249651324,-0.10649271274095,-0.0560443490701001,0.465027548209366,0.217333333333333,-0.0842592592592592,0.680467289719626,0.792853333333333,0.373582766439909,MISS
115922,5,24,6,49,64499,1,0,-0.887827378000111,0,3719.0,,0,1,2,0,0,0,17612,1,1,2,hard,0.0123013923013923,-0.233058419243986,-0.370013947001395,-0.366539727315468,0.402281831187411,0.0908402203856749,0.799866666666667,0.539305555555555,-0.04303738317757,1.13345333333333,-0.313174603174603,MISS
115941,5,24,7,6,40722,1,0,-1.8482499769998,0,3700.0,8944.0,0,1,2,0,0,0,17631,1,0,3,hard,0.205750555750556,0.508439862542955,0.493347280334728,0.00896097790315,-0.0308512160228898,0.180440771349862,0.0954666666666666,0.139490740740741,0.0945015576323988,0.729933333333333,-0.197959183673469,MISS
115957,5,24,7,23,20739,1,0,-1.57865613600006,0,10830.0,,0,1,3,0,0,0,17648,1,0,2,hard,0.459405639405639,0.923642611683849,0.914463040446304,0.693187588152327,0.144706723891273,0.265123966942149,0.1336,-0.254490740740741,-0.126370716510903,0.239346666666667,0.0098639455782312,MISS
115958,5,24,7,24,50654,1,0,-1.12435046499922,0,12381.0,,0,1,2,0,0,0,17649,1,0,2,hard,0.650753480753481,0.20953264604811,0.757112970711297,0.219172543488481,0.915035765379113,0.901542699724518,0.5612,0.146712962962963,1.40732087227414,1.40366666666667,0.644716553287982,MISS
116028,5,24,8,42,5584,1,0,-1.42844811799932,0,3495.0,3844.0,0,1,2,0,0,0,17730,1,1,3,hard,0.191579501579501,0.541745704467354,0.300599721059972,0.769910672308416,-0.217625178826895,0.0588980716253443,-0.1556,-0.277407407407407,-0.351869158878505,-0.270213333333333,-0.549455782312925,MISS
116089,5,24,9,46,7008,1,1,0.783811696000157,0,4974.0,,0,0,0,3,1,0,17796,1,0,2,hard,0.506181116181116,0.921903780068728,0.383417015341701,0.334974141984015,0.61761087267525,0.191225895316804,0.1872,0.0353703703703703,0.792663551401869,0.259453333333333,0.612585034013605,HIT
116110,5,24,10,8,4437,1,0,-0.315352685999642,0,11725.0,,0,1,3,0,0,0,17821,1,0,2,hard,-1.11943020943021,-1.68718900343643,-1.00103207810321,-1.13272684532205,-1.23135193133047,-0.592534435261708,0.0421333333333332,-0.279074074074074,-1.3591277258567,-0.8128,-0.668866213151927,MISS
116119,5,24,10,18,8205,1,1,1.80229358500037,0,1290.0,,0,0,0,2,1,0,17831,1,0,2,hard,0.527451737451737,0.4253264604811,0.438089260808926,0.979788434414668,0.430922746781116,0.398181818181818,0.298666666666667,0.17,0.550202492211838,-0.186546666666667,0.741972789115646,HIT
116187,5,24,11,26,41654,1,1,1.3823105929996,0,2507.0,,0,0,0,2,1,0,17901,1,0,2,hard,0.431502281502281,0.332226804123711,0.489442119944212,1.32475317348378,-0.759184549356223,0.210771349862259,0.197333333333333,-0.151527777777778,0.108193146417445,1.11342666666667,0.130839002267574,HIT
116235,5,24,12,14,8647,1,0,-1.28878945700126,0,2373.0,2541.0,0,1,2,0,0,0,17952,1,0,3,hard,0.379001989001989,1.32074914089347,0.250041841004184,-0.0067559943582509,0.391824034334764,0.241074380165289,0.131066666666667,0.281851851851852,0.142398753894081,0.34128,0.0268707482993197,MISS
116241,5,24,12,20,55406,1,1,2.51456131300074,0,5574.0,,0,0,0,2,1,0,17958,1,0,2,hard,0.565838305838306,1.12503092783505,0.727112970711297,1.31563234602727,0.233383404864092,-0.0886088154269972,-0.0705333333333333,0.862916666666667,-0.143255451713396,-0.597093333333333,-0.0536054421768707,HIT
116247,5,24,12,28,33246,1,0,-2.08381338199979,0,5513.0,9097.0,0,1,2,0,0,0,17966,1,0,3,hard,0.111182871182871,-0.365161512027491,0.84979079497908,0.35514339445228,-0.232167381974249,-0.335523415977961,0.438266666666667,-0.137407407407407,-0.456121495327103,1.39161333333333,-0.156485260770975,MISS
116267,5,24,12,48,26459,1,0,-1.39072545400086,0,16711.0,16834.0,0,1,2,0,0,0,17986,1,1,3,hard,0.625171405171405,0.840419243986254,-0.109651324965132,-0.188533145275035,1.40988555078684,0.540068870523416,0.862,0.263148148148148,1.53864485981308,1.13457333333333,0.627709750566893,MISS
116273,5,24,12,57,14180,1,0,-1.40910403199996,0,3534.0,,0,1,2,0,0,0,17995,1,0,2,hard,0.693646893646894,0.742982817869416,0.624616457461646,0.960742830277386,0.585944206008584,0.396432506887052,0.3772,0.3175,0.626573208722741,0.8118,0.320340136054422,MISS
116275,5,24,12,59,31838,1,0,-1.25340411900106,0,9299.0,,0,1,2,0,0,0,17997,1,0,2,hard,0.417699777699778,1.04413058419244,0.460864714086471,0.217578749412318,0.187381974248927,0.362011019283747,-0.175733333333333,0.0186574074074074,0.264750778816199,0.856826666666667,-0.160045351473923,MISS
116292,5,25,1,14,70506,1,1,1.77098363599907,0,6856.0,6866.0,0,0,0,2,1,0,18014,1,1,3,hard,0.41061776061776,0.425072164948453,0.591338912133891,0.891368124118477,0.164549356223176,-0.0080027548209366,0.5028,-0.270509259259259,0.0761682242990654,0.224666666666667,0.340657596371882,HIT
116299,5,25,1,21,5715,1,1,1.26807242799987,0,9845.0,,0,0,0,3,1,0,18021,1,0,2,hard,0.530625950625951,1.03534020618557,0.41020920502092,0.66093559003291,0.387353361945637,0.272851239669421,0.144933333333333,0.47962962962963,0.0433800623052959,0.3898,0.350634920634921,HIT
116304,5,25,1,27,41654,1,1,0.726230487000066,0,125.0,2633.0,0,0,0,4,1,0,18027,1,0,3,hard,0.454718614718615,0.61114089347079,0.483444909344491,0.121589092618712,0.558841201716738,0.243292011019284,0.0918666666666666,-0.24625,0.649127725856698,0.989946666666667,0.728412698412698,HIT
116306,5,25,1,29,51149,1,1,0.656966688000466,0,588.0,,0,0,0,3,1,0,18029,1,0,2,hard,0.530706680706681,0.743422680412371,1.42633193863319,1.27671368124118,-0.202052932761087,0.245192837465565,-0.791466666666667,0.167777777777778,-0.28917445482866,0.489533333333333,-0.766213151927438,HIT
116307,5,25,1,30,7121,1,0,-2.17003749399919,0,4593.0,,0,1,2,0,0,0,18030,1,0,2,hard,-0.152552942552942,-0.447615120274914,0.904490934449094,0.57223319228961,-0.842489270386266,-0.211198347107438,-0.173066666666667,0.107083333333333,-1.08260124610592,-0.23668,-0.736349206349206,MISS
116336,5,25,1,60,55406,1,1,0.820563040999332,0,101.0,5676.0,0,0,0,3,1,0,18060,1,0,3,hard,0.403512343512343,0.23620618556701,0.893919107391911,0.927522331922896,0.495693848354793,-0.0907162534435261,0.468,0.300601851851852,-0.101277258566978,0.0253866666666666,-0.430408163265306,HIT
116340,5,25,2,1,46807,1,1,1.28295310899921,0,16542.0,,0,0,0,3,1,0,18064,1,0,2,hard,-0.14039078039078,-0.938020618556701,0.772566248256625,0.709412317818524,-0.810464949928469,-0.706432506887052,-0.810533333333333,-0.696805555555556,-0.899797507788162,1.03097333333333,-0.535850340136054,HIT
116360,5,25,2,23,3843,1,0,-1.52308665700002,0,282.0,,0,1,2,0,0,0,18086,1,0,2,hard,0.371623961623962,0.708515463917526,-0.339330543933054,0.0451198871650211,0.893562231759657,0.62004132231405,0.2584,-0.141064814814815,0.559485981308411,0.1574,0.288458049886621,MISS
116464,5,25,4,9,9918,1,1,2.35522981000031,0,17571.0,17839.0,0,0,0,2,1,0,18197,1,0,3,hard,-0.0454463554463554,-1.53360824742268,0.210892608089261,0.357447108603667,0.145314735336194,-0.208925619834711,0.631733333333333,-0.0635185185185185,-0.138660436137072,1.04729333333333,0.339886621315193,HIT
116465,5,25,4,10,31838,1,0,-1.66402595300133,0,200.0,9500.0,0,1,3,0,0,0,18198,1,0,3,hard,-0.526553176553177,-1.7325704467354,-0.534100418410042,-0.309459332393042,-0.552789699570815,-0.576088154269973,0.281333333333333,-0.0552314814814815,-0.68190031152648,0.579186666666667,0.559795918367347,MISS
116503,5,25,4,48,33814,1,0,-0.927918027999112,0,12318.0,,0,1,2,0,0,0,18236,1,0,2,hard,0.913798993798994,1.39590378006873,0.821994421199442,0.973055947343676,0.862567954220315,0.410702479338843,0.9132,0.923287037037037,0.279828660436137,1.241,0.539183673469388,MISS
116504,5,25,4,49,9866,1,0,-2.21543294200092,0,1342.0,,0,1,2,0,0,0,18237,1,0,2,hard,0.746657306657307,1.81602749140893,0.67700139470014,0.991979313587212,0.58238912732475,-0.156253443526171,0.257066666666667,1.02101851851852,-0.793177570093458,0.862973333333333,0.148390022675737,MISS
116564,5,25,5,55,53153,1,0,-1.64126348799982,0,10335.0,,0,1,3,0,0,0,18305,1,0,2,hard,0.634162864162864,1.00543642611684,0.421882845188285,0.562844381758345,0.711816881258941,-0.0524517906336087,0.621866666666667,-0.251666666666667,-0.359548286604361,2.0952,0.380340136054422,MISS
116617,5,25,6,48,49077,1,0,-1.17595710400019,0,16423.0,,0,1,4,0,0,0,18361,1,0,2,hard,0.644119574119574,-0.254233676975945,0.60094839609484,0.718274565115186,0.559828326180257,0.36461432506887,0.212,0.880694444444444,0.689548286604361,2.85345333333333,0.182063492063492,MISS
116618,5,25,6,49,63826,1,1,1.58459446900088,0,5337.0,,0,0,0,4,1,0,18362,1,0,2,hard,1.04773721773722,0.959642611683849,0.996513249651325,0.91127409496944,1.33169527896996,0.537796143250689,0.456266666666667,1.39592592592593,0.854127725856698,2.14312,0.368185941043084,HIT
116658,5,25,7,32,6490,1,0,-1.97001907999947,0,5610.0,,0,1,3,0,0,0,18407,1,0,2,hard,1.16982683982684,1.76850171821306,0.447852161785216,1.2322143864598,1.21051502145923,0.628415977961432,0.0918666666666667,0.575231481481481,1.11968847352025,1.89629333333333,0.141904761904762,MISS
116663,5,25,7,37,6445,1,0,-1.1192473709998,0,9771.0,10053.0,0,1,3,0,0,0,18412,1,0,3,hard,0.723899613899614,1.91656357388316,0.256122733612273,0.964560413728256,-0.264527896995708,0.0473829201101928,0.424933333333333,0.674074074074074,0.12018691588785,1.81793333333333,-0.270657596371882,MISS
116664,5,25,7,38,15493,1,0,-1.80337935900025,0,18161.0,,0,1,2,0,0,0,18413,1,0,2,hard,0.623462033462033,1.29514776632302,0.648884239888424,0.998716502115656,-0.440314735336194,0.0630853994490358,0.235466666666667,0.86787037037037,-0.238582554517134,1.73954666666667,0.154013605442177,MISS
116703,5,25,8,15,7945,1,0,-2.14127756000016,0,15752.0,,0,1,2,0,0,0,18453,1,0,2,hard,0.624160524160524,-0.47753264604811,1.13436541143654,1.1046732487071,0.425200286123033,0.465730027548209,-0.404266666666667,0.526944444444444,0.150202492211838,2.39054666666667,-0.0881179138321995,MISS
116715,5,25,8,29,67743,1,0,-0.848409397000068,0,9659.0,9727.0,0,1,3,0,0,0,18467,1,0,3,hard,0.188349128349128,0.42013058419244,-0.009163179916318,1.22073342736248,0.180500715307582,-0.454035812672176,-1.02533333333333,-0.613287037037037,-0.934750778816199,-0.53836,-0.682222222222222,MISS
116750,5,25,9,7,37222,1,0,-1.34294686300018,0,13963.0,,0,1,3,0,0,0,18507,1,0,2,hard,1.07525096525097,1.17703780068729,1.10542538354254,0.736017865538317,1.33417024320458,0.617314049586777,0.5856,1.19143518518519,0.871884735202492,2.35716,0.401927437641723,MISS
